clip	duration[ms]
common_voice_ru_41982102.mp3	3060
common_voice_ru_41981254.mp3	4320
common_voice_ru_41973238.mp3	5796
common_voice_ru_42631560.mp3	5256
common_voice_ru_42558797.mp3	5076
common_voice_ru_41976924.mp3	5436
common_voice_ru_42479561.mp3	5436
common_voice_ru_42550272.mp3	6480
common_voice_ru_42550250.mp3	3528
common_voice_ru_42483392.mp3	8640
common_voice_ru_42628125.mp3	3420
common_voice_ru_42032239.mp3	8064
common_voice_ru_42032503.mp3	3240
common_voice_ru_42308892.mp3	5148
common_voice_ru_42000618.mp3	6588
common_voice_ru_42210109.mp3	2088
common_voice_ru_42558713.mp3	6696
common_voice_ru_41910972.mp3	3060
common_voice_ru_42000528.mp3	5040
common_voice_ru_42308670.mp3	5940
common_voice_ru_42631602.mp3	7128
common_voice_ru_41973481.mp3	3384
common_voice_ru_42544266.mp3	7128
common_voice_ru_41986486.mp3	2376
common_voice_ru_41973195.mp3	3636
common_voice_ru_41976980.mp3	3888
common_voice_ru_42000533.mp3	7236
common_voice_ru_41982803.mp3	5148
common_voice_ru_41973493.mp3	2988
common_voice_ru_42032183.mp3	2160
common_voice_ru_42479430.mp3	7056
common_voice_ru_42544344.mp3	8388
common_voice_ru_42328170.mp3	7200
common_voice_ru_42032518.mp3	2736
common_voice_ru_42553064.mp3	12780
common_voice_ru_42497818.mp3	4716
common_voice_ru_42558912.mp3	5400
common_voice_ru_42550343.mp3	8748
common_voice_ru_42558809.mp3	4608
common_voice_ru_41961936.mp3	3708
common_voice_ru_42483393.mp3	3528
common_voice_ru_42625394.mp3	3996
common_voice_ru_42032120.mp3	3168
common_voice_ru_42416434.mp3	8676
common_voice_ru_42506931.mp3	6516
common_voice_ru_42032251.mp3	4176
common_voice_ru_42497800.mp3	7668
common_voice_ru_42414497.mp3	5760
common_voice_ru_41981206.mp3	4428
common_voice_ru_42479565.mp3	6156
common_voice_ru_42479274.mp3	3708
common_voice_ru_42480861.mp3	6840
common_voice_ru_42479424.mp3	2340
common_voice_ru_42618656.mp3	5724
common_voice_ru_42198103.mp3	6948
common_voice_ru_42479277.mp3	5580
common_voice_ru_42003509.mp3	3528
common_voice_ru_42550291.mp3	3960
common_voice_ru_41976918.mp3	2196
common_voice_ru_42032027.mp3	7344
common_voice_ru_41976899.mp3	5760
common_voice_ru_41981238.mp3	5688
common_voice_ru_42198477.mp3	5940
common_voice_ru_42550183.mp3	4320
common_voice_ru_42631598.mp3	3816
common_voice_ru_42000593.mp3	2556
common_voice_ru_42634888.mp3	2808
common_voice_ru_42667747.mp3	9216
common_voice_ru_42544214.mp3	5940
common_voice_ru_42605013.mp3	6408
common_voice_ru_42197544.mp3	6336
common_voice_ru_42631583.mp3	2448
common_voice_ru_42479364.mp3	2088
common_voice_ru_42110705.mp3	6480
common_voice_ru_41973187.mp3	6660
common_voice_ru_41973455.mp3	3780
common_voice_ru_42545638.mp3	6228
common_voice_ru_42544285.mp3	3888
common_voice_ru_42198454.mp3	2376
common_voice_ru_42532385.mp3	3096
common_voice_ru_42628166.mp3	6516
common_voice_ru_42558828.mp3	4788
common_voice_ru_41973275.mp3	4428
common_voice_ru_42631561.mp3	1980
common_voice_ru_42467571.mp3	3420
common_voice_ru_42197561.mp3	7488
common_voice_ru_42680778.mp3	4068
common_voice_ru_41973241.mp3	3744
common_voice_ru_41982150.mp3	4680
common_voice_ru_42032196.mp3	4608
common_voice_ru_41976838.mp3	7488
